log_id,user_id,action_type,action_detail,page_url,ip_address,log_timestamp,session_id,user_agent,geo_location,is_flagged,log_type
460,1,Export,seeded Export action,/export/inventory,10.20.86.133,2025-10-05 02:01:15,seed_1_14_3888_0017,SeedAgent/1.0,NULL,0,ui_event
461,1,Export,seeded Export action,/export/inventory,10.20.193.172,2025-10-05 18:34:36,seed_1_14_3888_0018,SeedAgent/1.0,NULL,0,ui_event
462,1,LoginFail,seeded LoginFail action,/api/auth/login,10.20.208.77,2025-10-05 16:08:43,seed_1_14_3888_0019,SeedAgent/1.0,NULL,0,ui_event
463,1,Login,seeded Login action,/api/auth/login,10.20.57.13,2025-10-05 01:11:52,seed_1_14_3888_0020,SeedAgent/1.0,NULL,0,ui_event
464,1,Navigate,seeded Navigate action,/dashboard,10.20.111.103,2025-10-05 15:05:01,seed_1_14_3888_0021,SeedAgent/1.0,NULL,0,ui_event
465,1,Click,seeded Click action,/dashboard,10.20.218.231,2025-10-04 04:43:04,seed_1_15_5301_0000,SeedAgent/1.0,NULL,0,ui_event
466,1,Login,seeded Login action,/api/auth/login,10.20.90.73,2025-10-04 12:35:54,seed_1_15_5301_0001,SeedAgent/1.0,NULL,0,ui_event
467,1,Navigate,seeded Navigate action,/dashboard,10.20.99.162,2025-10-04 03:05:46,seed_1_15_5301_0002,SeedAgent/1.0,NULL,0,ui_event
468,1,LoginFail,seeded LoginFail action,/api/auth/login,10.20.48.193,2025-10-04 17:34:35,seed_1_15_5301_0003,SeedAgent/1.0,NULL,0,ui_event
469,1,Navigate,seeded Navigate action,/dashboard,10.20.103.219,2025-10-04 17:54:33,seed_1_15_5301_0004,SeedAgent/1.0,NULL,0,ui_event
470,1,Click,seeded Click action,/dashboard,10.20.80.188,2025-10-04 15:09:49,seed_1_15_5301_0005,SeedAgent/1.0,NULL,0,ui_event
471,1,View,seeded View action,/inventory,10.20.138.18,2025-10-04 06:31:23,seed_1_15_5301_0006,SeedAgent/1.0,NULL,0,ui_event
472,1,Export,seeded Export action,/export/inventory,10.20.66.58,2025-10-04 01:12:16,seed_1_15_5301_0007,SeedAgent/1.0,NULL,0,ui_event
473,1,Click,seeded Click action,/dashboard,10.20.200.138,2025-10-04 04:46:21,seed_1_15_5301_0008,SeedAgent/1.0,NULL,0,ui_event
474,1,Click,seeded Click action,/dashboard,10.20.144.137,2025-10-04 03:28:32,seed_1_15_5301_0009,SeedAgent/1.0,NULL,0,ui_event
475,1,Login,seeded Login action,/api/auth/login,10.20.157.141,2025-10-04 13:33:40,seed_1_15_5301_0010,SeedAgent/1.0,NULL,0,ui_event
476,1,View,seeded View action,/inventory,10.20.120.63,2025-10-04 01:57:53,seed_1_15_5301_0011,SeedAgent/1.0,NULL,0,ui_event
477,1,Edit,seeded Edit action,/inventory,10.20.21.124,2025-10-04 07:27:51,seed_1_15_5301_0012,SeedAgent/1.0,NULL,0,ui_event
478,1,Click,seeded Click action,/dashboard,10.20.66.57,2025-10-04 01:08:35,seed_1_15_5301_0013,SeedAgent/1.0,NULL,0,ui_event
479,1,Click,seeded Click action,/dashboard,10.20.147.153,2025-10-04 03:32:40,seed_1_15_5301_0014,SeedAgent/1.0,NULL,0,ui_event
480,1,Click,seeded Click action,/dashboard,10.20.232.104,2025-10-04 19:10:37,seed_1_15_5301_0015,SeedAgent/1.0,NULL,0,ui_event
481,1,Click,seeded Click action,/dashboard,10.20.167.39,2025-10-04 02:38:48,seed_1_15_5301_0016,SeedAgent/1.0,NULL,0,ui_event
482,1,Export,seeded Export action,/export/inventory,10.20.88.126,2025-10-04 02:31:09,seed_1_15_5301_0017,SeedAgent/1.0,NULL,0,ui_event
483,1,Navigate,seeded Navigate action,/dashboard,10.20.185.155,2025-10-04 01:45:41,seed_1_15_5301_0018,SeedAgent/1.0,NULL,0,ui_event
484,1,View,seeded View action,/inventory,10.20.140.219,2025-10-04 16:06:37,seed_1_15_5301_0019,SeedAgent/1.0,NULL,0,ui_event
485,1,Edit,seeded Edit action,/inventory,10.20.18.117,2025-10-04 07:12:19,seed_1_15_5301_0020,SeedAgent/1.0,NULL,0,ui_event
486,1,Click,seeded Click action,/dashboard,10.20.92.26,2025-10-04 14:32:55,seed_1_15_5301_0021,SeedAgent/1.0,NULL,0,ui_event
487,1,Click,seeded Click action,/dashboard,10.20.210.134,2025-10-04 14:34:19,seed_1_15_5301_0022,SeedAgent/1.0,NULL,0,ui_event
488,1,LoginFail,seeded LoginFail action,/api/auth/login,10.20.69.234,2025-10-04 03:48:08,seed_1_15_5301_0023,SeedAgent/1.0,NULL,0,ui_event
489,1,Login,seeded Login action,/api/auth/login,10.20.178.55,2025-10-04 03:50:07,seed_1_15_5301_0024,SeedAgent/1.0,NULL,0,ui_event
490,1,View,seeded View action,/inventory,10.20.24.136,2025-10-04 23:34:29,seed_1_15_5301_0025,SeedAgent/1.0,NULL,0,ui_event
491,1,Navigate,seeded Navigate action,/dashboard,10.20.69.123,2025-10-04 23:32:41,seed_1_15_5301_0026,SeedAgent/1.0,NULL,0,ui_event
492,1,Export,seeded Export action,/export/inventory,10.20.134.4,2025-10-04 22:17:01,seed_1_15_5301_0027,SeedAgent/1.0,NULL,0,ui_event
493,1,Navigate,seeded Navigate action,/dashboard,10.20.191.234,2025-10-04 00:11:13,seed_1_15_5301_0028,SeedAgent/1.0,NULL,0,ui_event
494,1,Navigate,seeded Navigate action,/dashboard,10.20.213.12,2025-10-04 11:09:27,seed_1_15_5301_0029,SeedAgent/1.0,NULL,0,ui_event
495,1,Navigate,seeded Navigate action,/dashboard,10.20.85.70,2025-10-04 19:55:26,seed_1_15_5301_0030,SeedAgent/1.0,NULL,0,ui_event
496,1,Click,seeded Click action,/dashboard,10.20.63.13,2025-10-04 02:08:04,seed_1_15_5301_0031,SeedAgent/1.0,NULL,0,ui_event
497,1,Navigate,seeded Navigate action,/dashboard,10.20.207.128,2025-10-04 06:22:02,seed_1_15_5301_0032,SeedAgent/1.0,NULL,0,ui_event
498,1,Login,seeded Login action,/api/auth/login,10.20.177.74,2025-10-04 19:07:09,seed_1_15_5301_0033,SeedAgent/1.0,NULL,0,ui_event
499,1,Click,seeded Click action,/dashboard,10.20.185.140,2025-10-04 18:10:53,seed_1_15_5301_0034,SeedAgent/1.0,NULL,0,ui_event
500,1,Export,seeded Export action,/export/inventory,10.20.177.180,2025-10-04 07:36:49,seed_1_15_5301_0035,SeedAgent/1.0,NULL,0,ui_event
501,1,Export,seeded Export action,/export/inventory,10.20.29.49,2025-10-03 19:17:29,seed_1_16_4515_0000,SeedAgent/1.0,NULL,0,ui_event
502,1,Export,seeded Export action,/export/inventory,10.20.137.170,2025-10-03 17:09:15,seed_1_16_4515_0001,SeedAgent/1.0,NULL,0,ui_event
503,1,Edit,seeded Edit action,/inventory,10.20.185.166,2025-10-03 01:22:00,seed_1_16_4515_0002,SeedAgent/1.0,NULL,0,ui_event
504,1,LoginFail,seeded LoginFail action,/api/auth/login,10.20.182.214,2025-10-03 15:18:42,seed_1_16_4515_0003,SeedAgent/1.0,NULL,0,ui_event
505,1,LoginFail,seeded LoginFail action,/api/auth/login,10.20.132.27,2025-10-03 05:14:25,seed_1_16_4515_0004,SeedAgent/1.0,NULL,0,ui_event
506,1,View,seeded View action,/inventory,10.20.82.17,2025-10-03 05:11:07,seed_1_16_4515_0005,SeedAgent/1.0,NULL,0,ui_event
507,1,Click,seeded Click action,/dashboard,10.20.30.87,2025-10-03 10:07:07,seed_1_16_4515_0006,SeedAgent/1.0,NULL,0,ui_event
508,1,Navigate,seeded Navigate action,/dashboard,10.20.56.201,2025-10-03 02:40:04,seed_1_16_4515_0007,SeedAgent/1.0,NULL,0,ui_event
509,1,Navigate,seeded Navigate action,/dashboard,10.20.94.8,2025-10-03 23:30:01,seed_1_16_4515_0008,SeedAgent/1.0,NULL,0,ui_event
510,1,View,seeded View action,/inventory,10.20.72.226,2025-10-03 20:32:15,seed_1_16_4515_0009,SeedAgent/1.0,NULL,0,ui_event
511,1,Edit,seeded Edit action,/inventory,10.20.141.83,2025-10-03 04:50:11,seed_1_16_4515_0010,SeedAgent/1.0,NULL,0,ui_event
512,1,View,seeded View action,/inventory,10.20.28.42,2025-10-03 19:20:40,seed_1_16_4515_0011,SeedAgent/1.0,NULL,0,ui_event
513,1,Navigate,seeded Navigate action,/dashboard,10.20.24.20,2025-10-03 03:24:01,seed_1_16_4515_0012,SeedAgent/1.0,NULL,0,ui_event
514,1,LoginFail,seeded LoginFail action,/api/auth/login,10.20.51.33,2025-10-03 07:26:26,seed_1_16_4515_0013,SeedAgent/1.0,NULL,0,ui_event
515,1,Login,seeded Login action,/api/auth/login,10.20.37.42,2025-10-03 20:45:40,seed_1_16_4515_0014,SeedAgent/1.0,NULL,0,ui_event
516,1,Navigate,seeded Navigate action,/dashboard,10.20.174.200,2025-10-03 14:26:56,seed_1_16_4515_0015,SeedAgent/1.0,NULL,0,ui_event
517,1,View,seeded View action,/inventory,10.20.46.162,2025-10-03 10:20:14,seed_1_16_4515_0016,SeedAgent/1.0,NULL,0,ui_event
518,1,Edit,seeded Edit action,/inventory,10.20.112.101,2025-10-03 23:22:49,seed_1_16_4515_0017,SeedAgent/1.0,NULL,0,ui_event
519,1,Export,seeded Export action,/export/inventory,10.20.39.12,2025-10-03 06:07:53,seed_1_16_4515_0018,SeedAgent/1.0,NULL,0,ui_event
520,1,Export,seeded Export action,/export/inventory,10.20.66.55,2025-10-03 17:19:20,seed_1_16_4515_0019,SeedAgent/1.0,NULL,0,ui_event
521,1,Click,seeded Click action,/dashboard,10.20.100.114,2025-10-03 20:54:07,seed_1_16_4515_0020,SeedAgent/1.0,NULL,0,ui_event
522,1,LoginFail,seeded LoginFail action,/api/auth/login,10.20.213.160,2025-10-03 06:17:23,seed_1_16_4515_0021,SeedAgent/1.0,NULL,0,ui_event
523,1,Export,seeded Export action,/export/inventory,10.20.175.147,2025-10-03 08:22:56,seed_1_16_4515_0022,SeedAgent/1.0,NULL,0,ui_event
524,1,Edit,seeded Edit action,/inventory,10.20.48.73,2025-10-03 13:42:42,seed_1_16_4515_0023,SeedAgent/1.0,NULL,0,ui_event
525,1,View,seeded View action,/inventory,10.20.145.1,2025-10-03 16:07:11,seed_1_16_4515_0024,SeedAgent/1.0,NULL,0,ui_event
526,1,Click,seeded Click action,/dashboard,10.20.201.212,2025-10-03 02:28:17,seed_1_16_4515_0025,SeedAgent/1.0,NULL,0,ui_event
527,1,View,seeded View action,/inventory,10.20.203.113,2025-10-03 22:02:49,seed_1_16_4515_0026,SeedAgent/1.0,NULL,0,ui_event
528,1,Edit,seeded Edit action,/inventory,10.20.56.225,2025-10-03 17:56:54,seed_1_16_4515_0027,SeedAgent/1.0,NULL,0,ui_event
529,1,View,seeded View action,/inventory,10.20.139.138,2025-10-03 02:33:32,seed_1_16_4515_0028,SeedAgent/1.0,NULL,0,ui_event
530,1,LoginFail,seeded LoginFail action,/api/auth/login,10.20.132.184,2025-10-03 23:56:55,seed_1_16_4515_0029,SeedAgent/1.0,NULL,0,ui_event
531,1,LoginFail,seeded LoginFail action,/api/auth/login,10.20.139.5,2025-10-03 15:05:16,seed_1_16_4515_0030,SeedAgent/1.0,NULL,0,ui_event
532,1,Edit,seeded Edit action,/inventory,10.20.130.143,2025-10-02 01:02:43,seed_1_17_8031_0000,SeedAgent/1.0,NULL,0,ui_event
533,1,Click,seeded Click action,/dashboard,10.20.193.25,2025-10-02 23:21:16,seed_1_17_8031_0001,SeedAgent/1.0,NULL,0,ui_event
534,1,LoginFail,seeded LoginFail action,/api/auth/login,10.20.215.178,2025-10-02 05:55:45,seed_1_17_8031_0002,SeedAgent/1.0,NULL,0,ui_event
535,1,Login,seeded Login action,/api/auth/login,10.20.120.180,2025-10-02 22:02:32,seed_1_17_8031_0003,SeedAgent/1.0,NULL,0,ui_event
536,1,Click,seeded Click action,/dashboard,10.20.69.98,2025-10-02 00:13:04,seed_1_17_8031_0004,SeedAgent/1.0,NULL,0,ui_event
537,1,LoginFail,seeded LoginFail action,/api/auth/login,10.20.8.1,2025-10-02 17:18:35,seed_1_17_8031_0005,SeedAgent/1.0,NULL,0,ui_event
538,1,View,seeded View action,/inventory,10.20.109.76,2025-10-02 15:38:43,seed_1_17_8031_0006,SeedAgent/1.0,NULL,0,ui_event
539,1,Click,seeded Click action,/dashboard,10.20.52.132,2025-10-02 04:19:04,seed_1_17_8031_0007,SeedAgent/1.0,NULL,0,ui_event
540,1,LoginFail,seeded LoginFail action,/api/auth/login,10.20.46.59,2025-10-02 21:46:04,seed_1_17_8031_0008,SeedAgent/1.0,NULL,0,ui_event
541,1,Export,seeded Export action,/export/inventory,10.20.162.192,2025-10-02 12:39:38,seed_1_17_8031_0009,SeedAgent/1.0,NULL,0,ui_event
542,1,View,seeded View action,/inventory,10.20.107.197,2025-10-02 11:24:36,seed_1_17_8031_0010,SeedAgent/1.0,NULL,0,ui_event
543,1,Export,seeded Export action,/export/inventory,10.20.100.18,2025-10-02 08:10:44,seed_1_17_8031_0011,SeedAgent/1.0,NULL,0,ui_event
544,1,LoginFail,seeded LoginFail action,/api/auth/login,10.20.131.139,2025-10-02 09:10:52,seed_1_17_8031_0012,SeedAgent/1.0,NULL,0,ui_event
545,1,Click,seeded Click action,/dashboard,10.20.57.86,2025-10-02 14:38:57,seed_1_17_8031_0013,SeedAgent/1.0,NULL,0,ui_event
546,1,Login,seeded Login action,/api/auth/login,10.20.146.222,2025-10-02 09:04:18,seed_1_17_8031_0014,SeedAgent/1.0,NULL,0,ui_event
547,1,Export,seeded Export action,/export/inventory,10.20.157.154,2025-10-02 05:01:59,seed_1_17_8031_0015,SeedAgent/1.0,NULL,0,ui_event
548,1,Click,seeded Click action,/dashboard,10.20.199.49,2025-10-02 07:33:32,seed_1_17_8031_0016,SeedAgent/1.0,NULL,0,ui_event
549,1,Navigate,seeded Navigate action,/dashboard,10.20.151.4,2025-10-02 01:04:57,seed_1_17_8031_0017,SeedAgent/1.0,NULL,0,ui_event
550,1,Click,seeded Click action,/dashboard,10.20.47.24,2025-10-02 23:05:06,seed_1_17_8031_0018,SeedAgent/1.0,NULL,0,ui_event
551,1,View,seeded View action,/inventory,10.20.144.50,2025-10-02 06:28:20,seed_1_17_8031_0019,SeedAgent/1.0,NULL,0,ui_event
552,1,Click,seeded Click action,/dashboard,10.20.52.75,2025-10-02 14:10:19,seed_1_17_8031_0020,SeedAgent/1.0,NULL,0,ui_event
553,1,View,seeded View action,/inventory,10.20.166.91,2025-10-02 16:42:28,seed_1_17_8031_0021,SeedAgent/1.0,NULL,0,ui_event
554,1,Edit,seeded Edit action,/inventory,10.20.76.175,2025-10-02 22:55:43,seed_1_17_8031_0022,SeedAgent/1.0,NULL,0,ui_event
555,1,Export,seeded Export action,/export/inventory,10.20.99.38,2025-10-02 07:15:21,seed_1_17_8031_0023,SeedAgent/1.0,NULL,0,ui_event
556,1,Navigate,seeded Navigate action,/dashboard,10.20.214.128,2025-10-02 07:32:41,seed_1_17_8031_0024,SeedAgent/1.0,NULL,0,ui_event
557,1,View,seeded View action,/inventory,10.20.174.150,2025-10-02 08:08:25,seed_1_17_8031_0025,SeedAgent/1.0,NULL,0,ui_event
558,1,View,seeded View action,/inventory,10.20.125.238,2025-10-02 21:01:20,seed_1_17_8031_0026,SeedAgent/1.0,NULL,0,ui_event
559,1,Export,seeded Export action,/export/inventory,10.20.96.132,2025-10-01 11:43:10,seed_1_18_9693_0000,SeedAgent/1.0,NULL,0,ui_event
560,1,Navigate,seeded Navigate action,/dashboard,10.20.224.74,2025-10-01 02:53:49,seed_1_18_9693_0001,SeedAgent/1.0,NULL,0,ui_event
561,1,Export,seeded Export action,/export/inventory,10.20.234.79,2025-10-01 20:23:26,seed_1_18_9693_0002,SeedAgent/1.0,NULL,0,ui_event
562,1,Export,seeded Export action,/export/inventory,10.20.6.50,2025-10-01 15:23:39,seed_1_18_9693_0003,SeedAgent/1.0,NULL,0,ui_event
563,1,View,seeded View action,/inventory,10.20.17.188,2025-10-01 04:37:36,seed_1_18_9693_0004,SeedAgent/1.0,NULL,0,ui_event
564,1,Export,seeded Export action,/export/inventory,10.20.174.31,2025-10-01 04:01:40,seed_1_18_9693_0005,SeedAgent/1.0,NULL,0,ui_event
565,1,Navigate,seeded Navigate action,/dashboard,10.20.84.218,2025-10-01 22:50:01,seed_1_18_9693_0006,SeedAgent/1.0,NULL,0,ui_event
566,1,Navigate,seeded Navigate action,/dashboard,10.20.48.191,2025-10-01 17:40:18,seed_1_18_9693_0007,SeedAgent/1.0,NULL,0,ui_event
567,1,Click,seeded Click action,/dashboard,10.20.83.60,2025-10-01 11:53:37,seed_1_18_9693_0008,SeedAgent/1.0,NULL,0,ui_event
568,1,Click,seeded Click action,/dashboard,10.20.10.46,2025-10-01 08:10:03,seed_1_18_9693_0009,SeedAgent/1.0,NULL,0,ui_event
569,1,Edit,seeded Edit action,/inventory,10.20.105.102,2025-10-01 14:05:30,seed_1_18_9693_0010,SeedAgent/1.0,NULL,0,ui_event
570,1,Edit,seeded Edit action,/inventory,10.20.164.226,2025-10-01 19:56:33,seed_1_18_9693_0011,SeedAgent/1.0,NULL,0,ui_event
571,1,Export,seeded Export action,/export/inventory,10.20.69.20,2025-10-01 10:50:06,seed_1_18_9693_0012,SeedAgent/1.0,NULL,0,ui_event
572,1,Navigate,seeded Navigate action,/dashboard,10.20.10.139,2025-10-01 13:03:48,seed_1_18_9693_0013,SeedAgent/1.0,NULL,0,ui_event
573,1,Export,seeded Export action,/export/inventory,10.20.78.57,2025-10-01 03:06:44,seed_1_18_9693_0014,SeedAgent/1.0,NULL,0,ui_event
574,1,Click,seeded Click action,/dashboard,10.20.68.63,2025-10-01 09:22:36,seed_1_18_9693_0015,SeedAgent/1.0,NULL,0,ui_event
575,1,Navigate,seeded Navigate action,/dashboard,10.20.37.62,2025-10-01 12:10:42,seed_1_18_9693_0016,SeedAgent/1.0,NULL,0,ui_event
576,1,Edit,seeded Edit action,/inventory,10.20.123.83,2025-10-01 09:43:48,seed_1_18_9693_0017,SeedAgent/1.0,NULL,0,ui_event
577,1,Click,seeded Click action,/dashboard,10.20.45.19,2025-10-01 23:00:14,seed_1_18_9693_0018,SeedAgent/1.0,NULL,0,ui_event
578,1,Edit,seeded Edit action,/inventory,10.20.30.203,2025-10-01 22:12:41,seed_1_18_9693_0019,SeedAgent/1.0,NULL,0,ui_event
579,1,Edit,seeded Edit action,/inventory,10.20.96.144,2025-10-01 19:15:15,seed_1_18_9693_0020,SeedAgent/1.0,NULL,0,ui_event
580,1,Edit,seeded Edit action,/inventory,10.20.153.138,2025-10-01 05:02:27,seed_1_18_9693_0021,SeedAgent/1.0,NULL,0,ui_event
581,1,View,seeded View action,/inventory,10.20.104.235,2025-10-01 01:28:39,seed_1_18_9693_0022,SeedAgent/1.0,NULL,0,ui_event
582,1,Export,seeded Export action,/export/inventory,10.20.164.30,2025-10-01 02:28:55,seed_1_18_9693_0023,SeedAgent/1.0,NULL,0,ui_event
583,1,Navigate,seeded Navigate action,/dashboard,10.20.169.17,2025-10-01 11:38:35,seed_1_18_9693_0024,SeedAgent/1.0,NULL,0,ui_event
584,1,Click,seeded Click action,/dashboard,10.20.89.191,2025-10-01 00:34:28,seed_1_18_9693_0025,SeedAgent/1.0,NULL,0,ui_event
585,1,Edit,seeded Edit action,/inventory,10.20.239.55,2025-10-01 21:58:43,seed_1_18_9693_0026,SeedAgent/1.0,NULL,0,ui_event
586,1,LoginFail,seeded LoginFail action,/api/auth/login,10.20.82.48,2025-10-01 04:09:29,seed_1_18_9693_0027,SeedAgent/1.0,NULL,0,ui_event
587,1,Click,seeded Click action,/dashboard,10.20.186.2,2025-09-30 23:04:29,seed_1_19_2508_0000,SeedAgent/1.0,NULL,0,ui_event
588,1,Export,seeded Export action,/export/inventory,10.20.128.16,2025-09-30 12:49:51,seed_1_19_2508_0001,SeedAgent/1.0,NULL,0,ui_event
589,1,Export,seeded Export action,/export/inventory,10.20.64.202,2025-09-30 11:57:09,seed_1_19_2508_0002,SeedAgent/1.0,NULL,0,ui_event
590,1,Navigate,seeded Navigate action,/dashboard,10.20.89.73,2025-09-30 12:29:08,seed_1_19_2508_0003,SeedAgent/1.0,NULL,0,ui_event
591,1,Navigate,seeded Navigate action,/dashboard,10.20.70.41,2025-09-30 02:24:51,seed_1_19_2508_0004,SeedAgent/1.0,NULL,0,ui_event
592,1,View,seeded View action,/inventory,10.20.213.85,2025-09-30 08:43:15,seed_1_19_2508_0005,SeedAgent/1.0,NULL,0,ui_event
593,1,LoginFail,seeded LoginFail action,/api/auth/login,10.20.29.32,2025-09-30 11:47:36,seed_1_19_2508_0006,SeedAgent/1.0,NULL,0,ui_event
594,1,Click,seeded Click action,/dashboard,10.20.158.229,2025-09-30 02:43:21,seed_1_19_2508_0007,SeedAgent/1.0,NULL,0,ui_event
595,1,Export,seeded Export action,/export/inventory,10.20.38.116,2025-09-30 02:36:59,seed_1_19_2508_0008,SeedAgent/1.0,NULL,0,ui_event
596,1,View,seeded View action,/inventory,10.20.56.133,2025-09-30 04:56:14,seed_1_19_2508_0009,SeedAgent/1.0,NULL,0,ui_event
597,1,Login,seeded Login action,/api/auth/login,10.20.102.224,2025-09-30 17:37:17,seed_1_19_2508_0010,SeedAgent/1.0,NULL,0,ui_event
598,1,Click,seeded Click action,/dashboard,10.20.164.216,2025-09-30 04:12:04,seed_1_19_2508_0011,SeedAgent/1.0,NULL,0,ui_event
599,1,Navigate,seeded Navigate action,/dashboard,10.20.118.180,2025-09-30 13:44:16,seed_1_19_2508_0012,SeedAgent/1.0,NULL,0,ui_event
600,1,Click,seeded Click action,/dashboard,10.20.225.55,2025-09-30 03:48:11,seed_1_19_2508_0013,SeedAgent/1.0,NULL,0,ui_event
601,1,Click,seeded Click action,/dashboard,10.20.223.167,2025-09-30 23:44:00,seed_1_19_2508_0014,SeedAgent/1.0,NULL,0,ui_event
602,1,Export,seeded Export action,/export/inventory,10.20.167.103,2025-09-30 08:28:32,seed_1_19_2508_0015,SeedAgent/1.0,NULL,0,ui_event
603,1,Login,seeded Login action,/api/auth/login,10.20.229.164,2025-09-30 00:43:21,seed_1_19_2508_0016,SeedAgent/1.0,NULL,0,ui_event
604,1,Navigate,seeded Navigate action,/dashboard,10.20.229.146,2025-09-30 17:23:14,seed_1_19_2508_0017,SeedAgent/1.0,NULL,0,ui_event
605,1,LoginFail,seeded LoginFail action,/api/auth/login,10.20.179.135,2025-09-30 01:19:22,seed_1_19_2508_0018,SeedAgent/1.0,NULL,0,ui_event
606,1,Navigate,seeded Navigate action,/dashboard,10.20.88.39,2025-09-30 05:21:27,seed_1_19_2508_0019,SeedAgent/1.0,NULL,0,ui_event
607,1,Export,seeded Export action,/export/inventory,10.20.87.123,2025-09-30 02:30:45,seed_1_19_2508_0020,SeedAgent/1.0,NULL,0,ui_event
608,1,Navigate,seeded Navigate action,/dashboard,10.20.170.19,2025-09-30 19:50:31,seed_1_19_2508_0021,SeedAgent/1.0,NULL,0,ui_event
609,1,Click,seeded Click action,/dashboard,10.20.161.17,2025-09-30 02:16:26,seed_1_19_2508_0022,SeedAgent/1.0,NULL,0,ui_event
610,1,Click,seeded Click action,/dashboard,10.20.149.121,2025-09-30 12:50:17,seed_1_19_2508_0023,SeedAgent/1.0,NULL,0,ui_event
611,1,Export,seeded Export action,/export/inventory,10.20.5.168,2025-09-30 19:16:25,seed_1_19_2508_0024,SeedAgent/1.0,NULL,0,ui_event
612,1,Navigate,seeded Navigate action,/dashboard,10.20.70.19,2025-09-30 03:02:20,seed_1_19_2508_0025,SeedAgent/1.0,NULL,0,ui_event
613,1,Navigate,seeded Navigate action,/dashboard,10.20.82.135,2025-09-30 09:12:14,seed_1_19_2508_0026,SeedAgent/1.0,NULL,0,ui_event
614,1,Export,seeded Export action,/export/inventory,10.20.6.70,2025-09-30 06:47:40,seed_1_19_2508_0027,SeedAgent/1.0,NULL,0,ui_event
615,1,Click,seeded Click action,/dashboard,10.20.12.32,2025-09-30 00:59:25,seed_1_19_2508_0028,SeedAgent/1.0,NULL,0,ui_event
616,1,Navigate,seeded Navigate action,/dashboard,10.20.128.2,2025-09-30 05:21:11,seed_1_19_2508_0029,SeedAgent/1.0,NULL,0,ui_event
617,1,Navigate,seeded Navigate action,/dashboard,10.20.121.10,2025-09-30 03:56:53,seed_1_19_2508_0030,SeedAgent/1.0,NULL,0,ui_event
618,1,Export,seeded Export action,/export/inventory,10.20.166.96,2025-09-30 08:35:09,seed_1_19_2508_0031,SeedAgent/1.0,NULL,0,ui_event
619,1,View,seeded View action,/inventory,10.20.40.164,2025-09-30 09:12:14,seed_1_19_2508_0032,SeedAgent/1.0,NULL,0,ui_event
620,1,View,seeded View action,/inventory,10.20.10.127,2025-09-30 13:30:36,seed_1_19_2508_0033,SeedAgent/1.0,NULL,0,ui_event
621,1,Navigate,seeded Navigate action,/dashboard,10.20.125.134,2025-09-30 00:25:26,seed_1_19_2508_0034,SeedAgent/1.0,NULL,0,ui_event
622,1,Click,seeded Click action,/dashboard,10.20.150.179,2025-09-30 11:05:28,seed_1_19_2508_0035,SeedAgent/1.0,NULL,0,ui_event
623,1,Edit,seeded Edit action,/inventory,10.20.195.198,2025-09-30 01:59:12,seed_1_19_2508_0036,SeedAgent/1.0,NULL,0,ui_event
624,1,Export,seeded Export action,/export/inventory,10.20.178.200,2025-09-30 23:05:00,seed_1_19_2508_0037,SeedAgent/1.0,NULL,0,ui_event
625,1,View,seeded View action,/inventory,10.20.38.52,2025-09-30 04:42:24,seed_1_19_2508_0038,SeedAgent/1.0,NULL,0,ui_event
626,1,Export,seeded Export action,/export/inventory,10.20.0.223,2025-09-30 08:41:57,seed_1_19_2508_0039,SeedAgent/1.0,NULL,0,ui_event
627,1,Click,seeded Click action,/dashboard,10.20.47.239,2025-09-29 23:57:33,seed_1_20_4412_0000,SeedAgent/1.0,NULL,0,ui_event
628,1,Click,seeded Click action,/dashboard,10.20.136.0,2025-09-29 22:41:49,seed_1_20_4412_0001,SeedAgent/1.0,NULL,0,ui_event
629,1,Click,seeded Click action,/dashboard,10.20.159.187,2025-09-29 12:22:12,seed_1_20_4412_0002,SeedAgent/1.0,NULL,0,ui_event
630,1,View,seeded View action,/inventory,10.20.54.136,2025-09-29 04:32:25,seed_1_20_4412_0003,SeedAgent/1.0,NULL,0,ui_event
631,1,LoginFail,seeded LoginFail action,/api/auth/login,10.20.45.124,2025-09-29 03:21:20,seed_1_20_4412_0004,SeedAgent/1.0,NULL,0,ui_event
632,1,Login,seeded Login action,/api/auth/login,10.20.12.84,2025-09-29 15:12:24,seed_1_20_4412_0005,SeedAgent/1.0,NULL,0,ui_event
633,1,Export,seeded Export action,/export/inventory,10.20.44.217,2025-09-29 00:06:12,seed_1_20_4412_0006,SeedAgent/1.0,NULL,0,ui_event
634,1,View,seeded View action,/inventory,10.20.207.203,2025-09-29 03:46:52,seed_1_20_4412_0007,SeedAgent/1.0,NULL,0,ui_event
635,1,Export,seeded Export action,/export/inventory,10.20.123.119,2025-09-29 16:34:54,seed_1_20_4412_0008,SeedAgent/1.0,NULL,0,ui_event
636,1,View,seeded View action,/inventory,10.20.65.167,2025-09-29 05:15:56,seed_1_20_4412_0009,SeedAgent/1.0,NULL,0,ui_event
637,1,Export,seeded Export action,/export/inventory,10.20.104.70,2025-09-29 07:02:56,seed_1_20_4412_0010,SeedAgent/1.0,NULL,0,ui_event
638,1,LoginFail,seeded LoginFail action,/api/auth/login,10.20.81.189,2025-09-29 23:18:20,seed_1_20_4412_0011,SeedAgent/1.0,NULL,0,ui_event
639,1,View,seeded View action,/inventory,10.20.153.78,2025-09-29 06:52:45,seed_1_20_4412_0012,SeedAgent/1.0,NULL,0,ui_event
